Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,Utils,60,0,8,19,0,1,0,354,0,0,4,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,add ut test for jre certificates (#21989)
32ab07ee1bc5abeea86aea28b744ae9befc5fb49,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,add ut test for jre certificates (#21989)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,SleepTest,42,0,3,26,0,4,1,248,1,0,10,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,App,24,0,3,11,1,1,0,113,0,0,3,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,EventHubs,135,0,14,57,0,4,0,615,0,0,34,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,Utils,60,0,8,19,0,1,0,354,0,0,4,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,Update the default authentication scope for the public cloud. (#22005)
d39fda7e0759fc66a2322184d55ad3b36cb3243d,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,Update the default authentication scope for the public cloud. (#22005)
301a92df8c91591845352705fa53a2814e4dcd91,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,App,24,0,3,11,1,1,0,113,0,0,3,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,Utils,60,0,8,19,0,1,0,354,0,0,4,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
301a92df8c91591845352705fa53a2814e4dcd91,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Support getting rows as objects and map errors (#21997)

* Update samples and map errors

* Fix version tag"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,App,24,0,3,11,1,1,0,113,0,0,3,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,Utils,60,0,8,19,0,1,0,354,0,0,4,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
6a9d9bcb62d8fcf27c8754644e1193cacd5c1bf5,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"mgmt, support multiple source/destination ASG in NSG (#21980)

* mgmt, support multiple source/destination ASG in NSG

* checkstyle

* changelog"
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,SleepTest,42,0,3,26,0,4,1,248,1,0,10,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,App,24,0,3,11,1,1,0,113,0,0,3,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,EventHubs,135,0,14,57,0,4,0,615,0,0,34,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,Add integration test for keyvault certificate (#21573)
4091ec4c3dfe890cd96d7c6d866e030d8cd157c6,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,Add integration test for keyvault certificate (#21573)
